journal	paper	url	size_in_kb	author
IJHS-8-1973-Issue-1&2	Arthritis in Ancient Indian Literature	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_3_JNSharma.pdf	131.0	J N Sharma‚ Jagadish N Sharma and R B Arora
IJHS-8-1973-Issue-1&2	Use of Hypotenuse in the Computation of the Equation of the Centre under the Epicyclic Theory in the School of Aryabhatta I???	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_4_KSShukla.pdf	316.0	K S Shukla
IJHS-8-1973-Issue-1&2	A Thirteenth Century Indian Reference to Plant Nematodes	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_5_KKTiwari.pdf	63.0	K K Tiwari and T R Mitra
IJHS-8-1973-Issue-1&2	Sources for a History of Plant Sciences in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_6_BGLSwamy.pdf	769.0	B G L Swamy
IJHS-8-1973-Issue-1&2	The Faunal Studies in Archaeology	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_7_KRAlur.pdf	577.0	K R Alur
IJHS-8-1973-Issue-1&2	Book Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_8_BookReviews.pdf	231.0	
IJHS-9-1974-Issue-1	The Main Characteristics of Hindu Astronomy in the Period Corresponding to Pre-Copernican..	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_6_TSKuppannasastry.pdf	261.0	T S Kuppannasastry
IJHS-9-1974-Issue-1	Copernicus and Modern Science	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_1_EKKharadze.pdf	110.0	Eugene K Kharadze
IJHS-9-1974-Issue-1	Copernicus and His Theory	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_2_JSmak.pdf	41.0	Jozef Smak
IJHS-9-1974-Issue-1	Copernicus and Modern Physics and Cosmology	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_3_ATrautman.pdf	44.0	Andrzej Trautman
IJHS-9-1974-Issue-1	Nicolaus Copernicus and the Commentariolus	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_4_SCJoshi.pdf	172.0	S C Joshi
IJHS-9-1974-Issue-1	Nicolaus Copernicus and His Heliocentric Theory	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_5_SKGhosh.pdf	106.0	Samir Kumar Ghosh
IJHS-9-1974-Issue-1	The Prime Meridian in Indian Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_7_RNRai.pdf	107.0	R N Rai
IJHS-9-1974-Issue-1	A Glimpse of Aryabhata’s Theory of Rotation of Earth	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_8_BChatterjee.pdf	106.0	Bina Chatterjee
IJHS-9-1974-Issue-1	Copernican Heliocentric Theory and Indian Astronomy (AD 1500)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_9_CGPendse.pdf	403.0	C G Pendse
IJHS-9-1974-Issue-1	The Kapitthaka of Varahamihira	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_11_DGDhavale.pdf	53.0	D G Dhavale
IJHS-9-1974-Issue-1	Solution of the Astronomical Triangle as found in the Tantrasamgraha	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_13_RCGupta.pdf	200.0	Radha Charan Gupta
IJHS-9-1974-Issue-1	The Contribution of the Cult of Sacrifice to the Development of Indian Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_14_GSundaramurthy.pdf	130.0	G Sundaramoorthy
IJHS-9-1974-Issue-1	Epicyclic Eccentric Planetary Theories in Ancient and Medieval Indian Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_15_SNSen.pdf	291.0	S N Sen
IJHS-9-1974-Issue-1	Arab Antecedents of Copernican Method	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_16_SMRAnsari.pdf	20.0	S M R Ansari
IJHS-9-1974-Issue-1	Pre–Copernican Astronomy in Europe	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_17_MCPande.pdf	295.0	M C Pande
IJHS-9-1974-Issue-1	The Copernicus Magic Square	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_18_DRKaprekar.pdf	28.0	D R Kaprekar
IJHS-9-1974-Issue-1	Discussions	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_19_Discussions.pdf	88.0	
IJHS-9-1974-Issue-2	Sines and Cosines of Multiple Arcs as given by Kamalakara	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_1_RCGupta.pdf	192.0	Radha Charan Gupta
IJHS-9-1974-Issue-2	Copernicus and Modern Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_2_JVNarlikar.pdf	143.0	J V Narlikar
IJHS-9-1974-Issue-2	A Note on the Examination of Soil for Foundation of Buildings and of Townships in Ancient/Medieval India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_3_RPKulkarni.pdf	184.0	R P Kulkarni
IJHS-9-1974-Issue-2	Addition and Subtraction Theorems for the Sine and the Cosine in Medieval India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_4_RCGupta.pdf	344.0	Radha Charan Gupta
IJHS-9-1974-Issue-2	Consciousness in Plants	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_5_AKMishra.pdf	215.0	Arun Kumar Misra
IJHS-9-1974-Issue-2	Darwin’s Theory of Unity of Reacting Mechanisms in Plants and Animals: Its Present Day Importance	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_6_VDMarza.pdf	1009.0	Vasile D Marza and Ion T Tarnavschi
IJHS-9-1974-Issue-2	A Note on Colebrooke’s Translation of a Stanza from Bhaskara’s Lilavati	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_7_MNChannabasappa.pdf	80.0	M N Channabasappa
IJHS-9-1974-Issue-2	Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_8_Reviews.pdf	100.0	
IJHS-10-1975-Issue-1	The Pseudo– Harita Samhita	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_1_PVSharma.pdf	149.0	P V Sharma
IJHS-10-1975-Issue-1	Soil Stabilization by Early Indian Methods	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_2_RPKulkarni.pdf	214.0	R P Kulkarni
IJHS-10-1975-Issue-1	The Permeation of Thermodynamics into Nineteenth Century Chemistry	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_3_VVRaman.pdf	573.0	V V Raman
IJHS-10-1975-Issue-1	Circumference of the Jambudvipa in Jaina Cosmography	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_4_RCGupta.pdf	357.0	Radha Charan Gupta
IJHS-10-1975-Issue-1	Quinquecentenary of Nicolaus Copernicus— A Report	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_5_SMRAnsari.pdf	192.0	S M R Ansari
IJHS-10-1975-Issue-1	Announcement	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_6_Announcement.pdf	57.0	
IJHS-10-1975-Issue-1	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_7_BookReviews.pdf	741.0	
IJHS-10-1975-Issue-2	Welcome Speech	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_1_WelcomeSpeech_AGJhingran.pdf	31.0	A G Jhingran
IJHS-10-1975-Issue-2	Introductory Remarks	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_2_IntroductoryRemarks_FCAuluck.pdf	43.0	F C Auluck
IJHS-10-1975-Issue-2	Inaugural Speech	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_3_InauguralSpeech_BRSeshachar.pdf	58.0	B R Seshachar
IJHS-10-1975-Issue-2	Al–Biruni: An Introduction to his Life and Writings on the Indian Sciences	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_4_MAhmad.pdf	242.0	Maqbul Ahmad, ram Behari and B V Subbarayappa
IJHS-10-1975-Issue-2	Sanskrit Literature known to Al–Biruni	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_5_AMShastri.pdf	553.0	Ajay Mitra Shastri
IJHS-10-1975-Issue-2	Varahamihira, The Best Sanskrit source of Al–Biruni on Indian Jyotisa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_6_Ghayasuddin.pdf	559.0	Ghayasuddin
IJHS-10-1975-Issue-2	Al–Biruni and the Authorities on Sanskrit Prosody	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_7_BKNayar.pdf	110.0	Balkrishna K Nayar
IJHS-10-1975-Issue-2	Session I: Discussion	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_8_SessionIDiscussion.pdf	41.0	
IJHS-10-1975-Issue-2	Al–Biruni and Brahmagupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_9_BChatterjee.pdf	98.0	Bina Chatterjee
IJHS-10-1975-Issue-2	Al–Biruni and Indian Eras	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_10_RNRai.pdf	156.0	R N Rai
IJHS-10-1975-Issue-2	Al–Biruni on Indian Arithmetic	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_11_AKBag.pdf	182.0	A K Bag
IJHS-10-1975-Issue-2	Al–Biruni on determination of Latitudes and Longitudes in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_12_SNSen.pdf	253.0	S N Sen
IJHS-10-1975-Issue-2	On Physical Researches of Al–Biruni	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_13_SMRAnsari.pdf	388.0	S M R Ansari
IJHS-10-1975-Issue-2	Al–Biruni And Hindu Speculations on Gravitation	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_14_SRoy.pdf	138.0	Sourin Roy
IJHS-10-1975-Issue-2	Metrology in Al–Biruni’s India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_15_VBMainkar.pdf	111.0	V B Mainkar
IJHS-10-1975-Issue-2	Al–Biruni’s Contribution to Physical Geography	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_16_SMZAlavi.pdf	94.0	S M Ziauddin Alavi
IJHS-10-1975-Issue-2	Al–Biruni and The Theory of Tides	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_17_NKPanikkar.pdf	129.0	N K Panikkar
IJHS-10-1975-Issue-2	Session II Discussion	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_18_SessionIIDiscussion.pdf	35.0	
IJHS-10-1975-Issue-2	Al–Biruni as a Synthesizer and Transmitter of Scientific Knowledge	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_19_SMAhmad.pdf	106.0	S Maqbul Ahmad
IJHS-10-1975-Issue-2	Al–Biruni and Science Communication in Sanskrit	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_20_BKNayar.pdf	67.0	B K Nayar
IJHS-10-1975-Issue-2	Session III Discussion	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_21_SessionIIIDiscussion.pdf	14.0	
IJHS-10-1975-Issue-2	Al–Biruni’s Astronomical Treatise in The Dari Language	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_22_MSAsimov.pdf	56.0	M S Asimov
IJHS-10-1975-Issue-2	Where was Al–Birun Situated?	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_23_AHHabibi.pdf	32.0	Abdul H Habibi
IJHS-10-1975-Issue-2	Al–Biruni and The Arithmetical Sequence of the Sanskrit Ganas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_24_BKNayar.pdf	172.0	B K Nayar
IJHS-10-1975-Issue-2	Al–Biruni’s Treatment of the Laghujataka and Comets: A Critique	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_25_MRBhat.pdf	124.0	M Ramakrishna Bhat
IJHS-10-1975-Issue-2	Session IV: Discussion	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_26_SessionIVDiscussion.pdf	26.0	
IJHS-11-1976-Issue-1	Sine of Eighteen Degrees in India Upto the Eighteenth Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_1_RCGupta.pdf	159.0	Radha Charan Gupta
IJHS-11-1976-Issue-1	Sources for a History of Plant Sciences in India (II)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_2_BGLSwamy.pdf	450.0	B G L Swamy
IJHS-11-1976-Issue-1	Sources for a History of Plant Sciences in India (III)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_3_BGLSwamy.pdf	325.0	B G L Swamy
IJHS-11-1976-Issue-1	Some Observations on Vrddha–Vasistha Siddhanta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_4_RNRai.pdf	95.0	R N Rai
IJHS-11-1976-Issue-1	Madhava’s Sine and Cosine Series	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_5_AKBag.pdf	87.0	A K Bag
IJHS-11-1976-Issue-1	The Kinematic Motion of Astral Real and Counter Bodies in Trilokasara	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_6_LCJain.pdf	362.0	L C Jain
IJHS-11-1976-Issue-1	Ayurvedic Concept of the Psychosomatic Basis of Health and Disease	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_7_RHSingh.pdf	187.0	R H Singh and B N Sinha
IJHS-11-1976-Issue-2	On Certain Mathematical Topics of the Dhavala Texts	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_1_LCJain.pdf	481.0	L C Jain
IJHS-11-1976-Issue-2	On the Square Root Formula in the Bakhshali Manuscript	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_2_MNChannabasappa.pdf	267.0	M N Channabasappa
IJHS-11-1976-Issue-2	Kamala—The National Flower of India: Its Ancient History and Uses in Indian Medicine	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_3_RMitra.pdf	179.0	R Mitra and L D Kapoor
IJHS-11-1976-Issue-2	Ancient Copper Workings: Some New C–14 Dates	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_4_DPAgarwal.pdf	75.0	D P Agrawal‚ C Margabandhu and N C Shekar
IJHS-11-1976-Issue-2	Ship–Building in the Yuktikalpataru and Samarangana Sutradhara	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_5_MChaudhuri.pdf	236.0	Mamata Chaudhuri
IJHS-11-1976-Issue-2	Measurement of Rainfall in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_6_TMSrinivasan.pdf	254.0	T M Srinivasan
IJHS-13-1978-Issue-1	Ganita Kaumudi and the Continued Fraction	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_1_PKMajumdar.pdf	75.0	Pradip Kumar Majumdar
IJHS-13-1978-Issue-1	The Extant of Siddhanta Sarvabhauma— An error in the Sine of One–third of Part of an Ang	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_2_PKMajumdar.pdf	75.0	Pradip Kumar Majumdar
IJHS-13-1978-Issue-1	A Rationale of Bhaskara I's Method	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_3_PKMajumdar.pdf	87.0	Pradip Kumar Majumdar
IJHS-13-1978-Issue-1	Geological Evidences in Support of the Antiquity of Some Ancient Indian Events	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_4_SRNMurthy.pdf	100.0	S R N Murthy
IJHS-13-1978-Issue-1	Gavin De Beer and the Neo–Lamarckians	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_5_HGershenowitz.pdf	99.0	Harry Gershenowitz
IJHS-13-1978-Issue-1	Nephrology in Ancient Indian System of Medicine	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_6_PKSrivastava.pdf	77.0	R H Singh and P K Srivastava
IJHS-13-1978-Issue-1	The Value of Π Known to Sulbasutrakaras	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_7_RPKulkarni.pdf	158.0	R P Kulkarni
IJHS-13-1978-Issue-1	On the Spiro–Elliptic Motion of the Sun implicit in the Tiloyapannatti	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_8_LCJain.pdf	146.0	L C Jain
IJHS-13-1978-Issue-1	Triphala and its Arabic and Chinese Synonyms	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_9_SMahdihassan.pdf	174.0	S Mahdihassan
IJHS-13-1978-Issue-1	George Gaylord Simpson and Lamarck	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_10_HGershenowitz.pdf	124.0	Harry Gershenowitz
IJHS-13-1978-Issue-1	The Establishment of Observatories	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_11_SMRAnsari.pdf	187.0	S M R Ansari
IJHS-13-1978-Issue-1	Book Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_12_BookReviews.pdf	80.0	
IJHS-13-1978-Issue-2	A Critical Evaluation of Mineralogical Aspects of Some Sanskrit Texts	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_1_SRNMurthy.pdf	131.0	S R N Murthy
IJHS-13-1978-Issue-2	Dyes in Ancient and Medieval India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_2_MRoy.pdf	542.0	Meera Roy
IJHS-13-1978-Issue-2	Dating the Quaternary and Human Civilization	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_3_KNPrasad.pdf	90.0	K N Prasad and S R N Murthy
IJHS-13-1978-Issue-2	Geometry as known to the People of Indus Civilization	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_4_RPKulkarni.pdf	129.0	R P Kulkarni
IJHS-13-1978-Issue-2	Indian Values of the Sinus Totus	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_5_RCGupta.pdf	371.0	Radha Charan Gupta
IJHS-13-1978-Issue-2	The Treatment of Lamarckism as found in Forty–one College Textbooks	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_6_HGershenowitz.pdf	152.0	Harry Gershenowitz
IJHS-13-1978-Issue-2	The Epoch of the Romaka Siddhanta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_7_TSKShastri.pdf	173.0	T S Kuppana Shastri
IJHS-13-1978-Issue-2	Book Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_8_BookReviews.pdf	57.0	
IJHS-14-1979-Issue-1	Zodiac Circumference as Graduated in Jaina Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_1_1_SSLishk.pdf	282.0	Sajjan Singh Lishk and S D Sharma
IJHS-14-1979-Issue-1	Chauncey Wright’s Views on Lamarck	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_1_2_HGershenowitz.pdf	157.0	Harry Gershenowitz
IJHS-14-1979-Issue-1	George Henslow: True Darwinist	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_1_3_HGershenowitz.pdf	128.0	Harry Gershenowitz
IJHS-14-1979-Issue-1	System Theory in Jaina School of Mathematics	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_1_4_LCJain.pdf	575.0	L C Jain
IJHS-14-1979-Issue-1	Munisvara’s Modification of Brahmagupta's Rule for Second Order Interpolation	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_1_5_RCGupta.pdf	113.0	R C Gupta
IJHS-14-1979-Issue-1	Book Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_1_6_BookReviews.pdf	85.0	
IJHS-14-1979-Issue-1	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_1_7_News.pdf	84.0	
IJHS-14-1979-Issue-2	An Occurrence of Cinnabar in Rasarnavakalpa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_2_1_SRNMurthy.pdf	73.0	S R N Murthy
IJHS-14-1979-Issue-2	Some Historical Aspects of Jagadis Chandra Bose’s Microwave Research During 1895–1900	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_2_2_VMukherji.pdf	423.0	Visvapriya Mukherji
IJHS-14-1979-Issue-2	The Influence of Lamarckism on the Development of Freud’s Psychoanalytic Theory	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_2_3_HGershenowitz.pdf	202.0	Harry Gershenowitz
IJHS-14-1979-Issue-2	John Burroughs: Right Wing Neo–Lamarckian	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_2_4_HGershenowitz.pdf	149.0	Harry Gershenowitz
IJHS-14-1979-Issue-2	Indian Concepts of Matter Part–I	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_2_5_JCSikdar.pdf	243.0	J C Sickdar
IJHS-14-1979-Issue-2	Vagbhata on Medicinal Uses of Gems	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_2_6_SRNMurthy.pdf	89.0	S R N Murthy
IJHS-14-1979-Issue-2	Botanical Identity and a Critical Appreciation of Maluva Lata as Evinced in the Buddhistic Pali Literature	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol14_2_7_RSSingh.pdf	94.0	R S Singh
